ruta,mes,impresiones
/mercado-women/executive-profiles/liberated-brands-bancarrota/,2026-08,8.0
/mercado-women/executive-profiles/liderazgo-femenino-en-la-alcaldia-del-dn/,2026-01,0.0
/mercado-women/executive-profiles/liderazgo-femenino-en-la-alcaldia-del-dn/,2026-02,0.0
/mercado-women/executive-profiles/liderazgo-femenino-en-la-alcaldia-del-dn/,2026-03,258.0
/mercado-women/executive-profiles/liderazgo-femenino-en-la-alcaldia-del-dn/,2026-04,0.0
/mercado-women/executive-profiles/liderazgo-femenino-en-la-alcaldia-del-dn/,2026-05,0.0
/mercado-women/executive-profiles/liderazgo-femenino-en-la-alcaldia-del-dn/,2026-06,0.0
/mercado-women/executive-profiles/liderazgo-femenino-en-la-alcaldia-del-dn/,2026-07,0.0
/mercado-women/executive-profiles/liderazgo-femenino-en-la-alcaldia-del-dn/,2026-08,60.0
/mercado-women/executive-profiles/luana-lopes-lara-multimillonaria-detras-de-kalshi/,2026-08,1157.0
/mercado-women/executive-profiles/lucy-doughty-filantropia/,2026-03,0.0
/mercado-women/executive-profiles/lucy-doughty-filantropia/,2026-04,484.0
/mercado-women/executive-profiles/lucy-doughty-filantropia/,2026-05,1096.0
/mercado-women/executive-profiles/lucy-doughty-filantropia/,2026-06,1745.0
/mercado-women/executive-profiles/lucy-doughty-filantropia/,2026-07,886.0
/mercado-women/executive-profiles/lucy-doughty-filantropia/,2026-08,846.0
/mercado-women/executive-profiles/maeve-chocolate/,2026-01,0.0
/mercado-women/executive-profiles/maeve-chocolate/,2026-02,0.0
/mercado-women/executive-profiles/maeve-chocolate/,2026-03,0.0
/mercado-women/executive-profiles/maeve-chocolate/,2026-04,0.0
/mercado-women/executive-profiles/maeve-chocolate/,2026-05,0.0
/mercado-women/executive-profiles/maeve-chocolate/,2026-06,0.0
/mercado-women/executive-profiles/maeve-chocolate/,2026-08,2.0
/mercado-women/executive-profiles/marcas-apuestan-pop-up-stores/,2026-01,0.0
/mercado-women/executive-profiles/marcas-apuestan-pop-up-stores/,2026-02,0.0
/mercado-women/executive-profiles/marcas-apuestan-pop-up-stores/,2026-03,0.0
/mercado-women/executive-profiles/marcas-apuestan-pop-up-stores/,2026-04,0.0
/mercado-women/executive-profiles/marcas-apuestan-pop-up-stores/,2026-05,0.0
/mercado-women/executive-profiles/marcas-apuestan-pop-up-stores/,2026-06,0.0
/mercado-women/executive-profiles/marcas-apuestan-pop-up-stores/,2026-07,0.0
/mercado-women/executive-profiles/marcas-apuestan-pop-up-stores/,2026-08,43.0
/mercado-women/executive-profiles/maria-dimitrova-y-su-legado-en-karate-tras-20-anos-compitiendo/,2026-08,3747.0
/mercado-women/executive-profiles/maria-elena-more-fotografa-dominicana/,2026-01,0.0
/mercado-women/executive-profiles/maria-elena-more-fotografa-dominicana/,2026-02,0.0
/mercado-women/executive-profiles/maria-elena-more-fotografa-dominicana/,2026-03,0.0
/mercado-women/executive-profiles/maria-elena-more-fotografa-dominicana/,2026-04,0.0
/mercado-women/executive-profiles/maria-elena-more-fotografa-dominicana/,2026-05,0.0
/mercado-women/executive-profiles/maria-elena-more-fotografa-dominicana/,2026-06,0.0
/mercado-women/executive-profiles/maria-elena-more-fotografa-dominicana/,2026-07,0.0
/mercado-women/executive-profiles/maria-elena-more-fotografa-dominicana/,2026-08,34.0
/mercado-women/executive-profiles/maria-sol-messi-la-hermana-empresaria-de-lionel-messi/,2026-07,6110.0
/mercado-women/executive-profiles/maria-sol-messi-la-hermana-empresaria-de-lionel-messi/,2026-08,33878.0
/mercado-women/executive-profiles/marie-louise-eta/,2026-04,37.0
/mercado-women/executive-profiles/marie-louise-eta/,2026-05,0.0
/mercado-women/executive-profiles/marie-louise-eta/,2026-07,0.0
/mercado-women/executive-profiles/marie-louise-eta/,2026-08,2.0
/mercado-women/executive-profiles/mariela-vicini-reconocida-con-el-premio-aliado-en-accion/,2026-01,174.0
/mercado-women/executive-profiles/mariela-vicini-reconocida-con-el-premio-aliado-en-accion/,2026-02,0.0
/mercado-women/executive-profiles/mariela-vicini-reconocida-con-el-premio-aliado-en-accion/,2026-03,0.0
/mercado-women/executive-profiles/mariela-vicini-reconocida-con-el-premio-aliado-en-accion/,2026-04,0.0
/mercado-women/executive-profiles/mariela-vicini-reconocida-con-el-premio-aliado-en-accion/,2026-05,0.0
/mercado-women/executive-profiles/mariela-vicini-reconocida-con-el-premio-aliado-en-accion/,2026-06,0.0
/mercado-women/executive-profiles/mariela-vicini-reconocida-con-el-premio-aliado-en-accion/,2026-07,0.0
/mercado-women/executive-profiles/mariela-vicini-reconocida-con-el-premio-aliado-en-accion/,2026-08,36.0
/mercado-women/executive-profiles/maryorie-pina-presidenta-ejecutiva-bmi-seguros/,2026-07,109.0
/mercado-women/executive-profiles/maryorie-pina-presidenta-ejecutiva-bmi-seguros/,2026-08,232.0
/mercado-women/executive-profiles/mexico-71-primer-mundial-de-futbol-femenino/,2026-07,15829.0
/mercado-women/executive-profiles/mexico-71-primer-mundial-de-futbol-femenino/,2026-08,7272.0
/mercado-women/executive-profiles/monika-infante-recibe-reconocimiento-en-la-semana-de-francia/,2026-01,0.0
/mercado-women/executive-profiles/monika-infante-recibe-reconocimiento-en-la-semana-de-francia/,2026-03,0.0
/mercado-women/executive-profiles/monika-infante-recibe-reconocimiento-en-la-semana-de-francia/,2026-04,0.0
/mercado-women/executive-profiles/monika-infante-recibe-reconocimiento-en-la-semana-de-francia/,2026-05,0.0
/mercado-women/executive-profiles/monika-infante-recibe-reconocimiento-en-la-semana-de-francia/,2026-06,0.0
/mercado-women/executive-profiles/monika-infante-recibe-reconocimiento-en-la-semana-de-francia/,2026-08,34.0
/mercado-women/executive-profiles/mujeres-en-el-vaticano/,2026-04,5.0
/mercado-women/executive-profiles/mujeres-en-el-vaticano/,2026-05,0.0
/mercado-women/executive-profiles/mujeres-exportaciones-rd/,2026-02,0.0
/mercado-women/executive-profiles/mujeres-exportaciones-rd/,2026-03,0.0
/mercado-women/executive-profiles/mujeres-exportaciones-rd/,2026-04,0.0
/mercado-women/executive-profiles/mujeres-exportaciones-rd/,2026-05,0.0
/mercado-women/executive-profiles/mujeres-exportaciones-rd/,2026-06,0.0
/mercado-women/executive-profiles/mujeres-exportaciones-rd/,2026-07,0.0
/mercado-women/executive-profiles/mujeres-exportaciones-rd/,2026-08,4.0
/mercado-women/executive-profiles/mujeres-imparables/,2026-01,0.0
/mercado-women/executive-profiles/mujeres-imparables/,2026-04,0.0
/mercado-women/executive-profiles/mujeres-imparables/,2026-05,0.0
/mercado-women/executive-profiles/mujeres-monarquias/,2026-04,191.0
/mercado-women/executive-profiles/mujeres-monarquias/,2026-05,0.0
/mercado-women/executive-profiles/mujeres-monarquias/,2026-07,0.0
/mercado-women/executive-profiles/nadia-comaneci/,2026-05,2.0
/mercado-women/executive-profiles/nadia-comaneci/,2026-06,0.0
/mercado-women/executive-profiles/nadia-comaneci/,2026-07,0.0
/mercado-women/executive-profiles/nadia-comaneci/,2026-08,10.0
/mercado-women/executive-profiles/nancy-pelosi-el-legado-de-una-lider-que-cambio-la-historia/,2026-01,0.0
/mercado-women/executive-profiles/nancy-pelosi-el-legado-de-una-lider-que-cambio-la-historia/,2026-02,0.0
/mercado-women/executive-profiles/nancy-pelosi-el-legado-de-una-lider-que-cambio-la-historia/,2026-03,0.0
/mercado-women/executive-profiles/nancy-pelosi-el-legado-de-una-lider-que-cambio-la-historia/,2026-04,0.0
/mercado-women/executive-profiles/nancy-pelosi-el-legado-de-una-lider-que-cambio-la-historia/,2026-05,0.0
/mercado-women/executive-profiles/nancy-pelosi-el-legado-de-una-lider-que-cambio-la-historia/,2026-06,0.0
/mercado-women/executive-profiles/nancy-pelosi-el-legado-de-una-lider-que-cambio-la-historia/,2026-07,0.0
/mercado-women/executive-profiles/nancy-pelosi-el-legado-de-una-lider-que-cambio-la-historia/,2026-08,99.0
/mercado-women/executive-profiles/natalia-cano-cartier-women-initiative/,2026-07,2.0
/mercado-women/executive-profiles/natalia-cano-cartier-women-initiative/,2026-08,192.0
/mercado-women/executive-profiles/nathalie-alvarado-bid/,2026-03,0.0
/mercado-women/executive-profiles/nathalie-alvarado-bid/,2026-04,0.0
/mercado-women/executive-profiles/nathalie-alvarado-bid/,2026-05,0.0
/mercado-women/executive-profiles/nathalie-alvarado-bid/,2026-06,0.0
/mercado-women/executive-profiles/nathalie-alvarado-bid/,2026-07,0.0
/mercado-women/executive-profiles/nathalie-alvarado-bid/,2026-08,88.0
/mercado-women/executive-profiles/netflix-lo-revela-en-compra-ahora/,2026-01,0.0
/mercado-women/executive-profiles/netflix-lo-revela-en-compra-ahora/,2026-02,658.0
/mercado-women/executive-profiles/netflix-lo-revela-en-compra-ahora/,2026-03,0.0
/mercado-women/executive-profiles/netflix-lo-revela-en-compra-ahora/,2026-04,0.0
/mercado-women/executive-profiles/netflix-lo-revela-en-compra-ahora/,2026-05,0.0
/mercado-women/executive-profiles/netflix-lo-revela-en-compra-ahora/,2026-06,0.0
/mercado-women/executive-profiles/netflix-lo-revela-en-compra-ahora/,2026-07,0.0
/mercado-women/executive-profiles/netflix-lo-revela-en-compra-ahora/,2026-08,84.0
/mercado-women/executive-profiles/nike-con-kim-kardashian-nikeskims/,2026-01,0.0
/mercado-women/executive-profiles/nike-con-kim-kardashian-nikeskims/,2026-02,0.0
/mercado-women/executive-profiles/nike-con-kim-kardashian-nikeskims/,2026-03,0.0
/mercado-women/executive-profiles/nike-con-kim-kardashian-nikeskims/,2026-04,0.0
/mercado-women/executive-profiles/nike-con-kim-kardashian-nikeskims/,2026-05,0.0
/mercado-women/executive-profiles/nike-con-kim-kardashian-nikeskims/,2026-07,0.0
/mercado-women/executive-profiles/nobel-y-esposa-de-zuckerberg-genetica/,2026-01,0.0
/mercado-women/executive-profiles/nobel-y-esposa-de-zuckerberg-genetica/,2026-03,0.0
/mercado-women/executive-profiles/nobel-y-esposa-de-zuckerberg-genetica/,2026-04,0.0
/mercado-women/executive-profiles/nobel-y-esposa-de-zuckerberg-genetica/,2026-05,0.0
/mercado-women/executive-profiles/off-season/,2026-01,0.0
/mercado-women/executive-profiles/off-season/,2026-04,0.0
/mercado-women/executive-profiles/off-season/,2026-05,0.0
/mercado-women/executive-profiles/off-season/,2026-08,2.0
/mercado-women/executive-profiles/paloma-rodriguez-narradora-grandes-ligas/,2026-01,692.0
/mercado-women/executive-profiles/paloma-rodriguez-narradora-grandes-ligas/,2026-02,708.0
/mercado-women/executive-profiles/paloma-rodriguez-narradora-grandes-ligas/,2026-03,0.0
/mercado-women/executive-profiles/paloma-rodriguez-narradora-grandes-ligas/,2026-04,0.0
/mercado-women/executive-profiles/paloma-rodriguez-narradora-grandes-ligas/,2026-05,0.0
/mercado-women/executive-profiles/paloma-rodriguez-narradora-grandes-ligas/,2026-06,0.0
/mercado-women/executive-profiles/paloma-rodriguez-narradora-grandes-ligas/,2026-07,0.0
/mercado-women/executive-profiles/paloma-rodriguez-narradora-grandes-ligas/,2026-08,379.0
/mercado-women/executive-profiles/patricia-clavijo-chef-de-la-seleccion-espanola/,2026-07,668.0
/mercado-women/executive-profiles/patricia-clavijo-chef-de-la-seleccion-espanola/,2026-08,732.0
/mercado-women/executive-profiles/paulette-tejada-food-network/,2026-07,45.0
/mercado-women/executive-profiles/paulette-tejada-food-network/,2026-08,77.0
/mercado-women/executive-profiles/phoebe-gates-heredera-de-bill-gates/,2026-04,1848.0
/mercado-women/executive-profiles/phoebe-gates-heredera-de-bill-gates/,2026-05,0.0
/mercado-women/executive-profiles/phoebe-gates-heredera-de-bill-gates/,2026-07,0.0
/mercado-women/executive-profiles/phoebe-gates-heredera-de-bill-gates/,2026-08,232.0
/mercado-women/executive-profiles/phoebe-gates-startup-phia/,2026-01,0.0
/mercado-women/executive-profiles/phoebe-gates-startup-phia/,2026-02,442.0
/mercado-women/executive-profiles/phoebe-gates-startup-phia/,2026-03,0.0
/mercado-women/executive-profiles/phoebe-gates-startup-phia/,2026-04,1.0
/mercado-women/executive-profiles/phoebe-gates-startup-phia/,2026-05,0.0
/mercado-women/executive-profiles/phoebe-gates-startup-phia/,2026-07,0.0
/mercado-women/executive-profiles/phoebe-gates-startup-phia/,2026-08,90.0
/mercado-women/executive-profiles/prada-comprara-versace/,2026-02,0.0
/mercado-women/executive-profiles/prada-comprara-versace/,2026-03,0.0
/mercado-women/executive-profiles/prada-comprara-versace/,2026-04,0.0
/mercado-women/executive-profiles/prada-comprara-versace/,2026-05,0.0
/mercado-women/executive-profiles/prada-comprara-versace/,2026-08,2.0
/mercado-women/executive-profiles/primera-mujer-camara-dominico-alemana/,2026-03,248.0
/mercado-women/executive-profiles/primera-mujer-camara-dominico-alemana/,2026-04,0.0
/mercado-women/executive-profiles/primera-mujer-camara-dominico-alemana/,2026-05,0.0
/mercado-women/executive-profiles/primera-mujer-camara-dominico-alemana/,2026-06,0.0
/mercado-women/executive-profiles/primera-mujer-camara-dominico-alemana/,2026-08,20.0
/mercado-women/executive-profiles/priscilla-duran-reconocida-cardiologa/,2026-06,365.0
/mercado-women/executive-profiles/priscilla-duran-reconocida-cardiologa/,2026-07,0.0
/mercado-women/executive-profiles/priscilla-duran-reconocida-cardiologa/,2026-08,86.0
/mercado-women/executive-profiles/raquelle-pedraza-intervino-vestuario-shakira-en-la-final/,2026-07,1793.0
/mercado-women/executive-profiles/raquelle-pedraza-intervino-vestuario-shakira-en-la-final/,2026-08,1828.0
/mercado-women/executive-profiles/relanzar-puma-nueva-presidenta/,2026-03,0.0
/mercado-women/executive-profiles/relanzar-puma-nueva-presidenta/,2026-04,0.0
/mercado-women/executive-profiles/relanzar-puma-nueva-presidenta/,2026-05,0.0
/mercado-women/executive-profiles/relanzar-puma-nueva-presidenta/,2026-07,0.0
/mercado-women/executive-profiles/relanzar-puma-nueva-presidenta/,2026-08,15.0
/mercado-women/executive-profiles/representante-nueva-banco-mundial-rd/,2026-01,0.0
/mercado-women/executive-profiles/representante-nueva-banco-mundial-rd/,2026-02,0.0
/mercado-women/executive-profiles/representante-nueva-banco-mundial-rd/,2026-03,0.0
/mercado-women/executive-profiles/representante-nueva-banco-mundial-rd/,2026-04,0.0
/mercado-women/executive-profiles/representante-nueva-banco-mundial-rd/,2026-05,0.0
/mercado-women/executive-profiles/representante-nueva-banco-mundial-rd/,2026-06,0.0
/mercado-women/executive-profiles/representante-nueva-banco-mundial-rd/,2026-07,0.0
/mercado-women/executive-profiles/representante-nueva-banco-mundial-rd/,2026-08,76.0
/mercado-women/executive-profiles/rocio-vidal-urbe/,2026-05,107.0
/mercado-women/executive-profiles/rocio-vidal-urbe/,2026-06,0.0
/mercado-women/executive-profiles/rocio-vidal-urbe/,2026-07,0.0
/mercado-women/executive-profiles/rocio-vidal-urbe/,2026-08,11.0
/mercado-women/executive-profiles/ruth-porat-google-alphabeat,2026-01,0.0
/mercado-women/executive-profiles/ruth-porat-google-alphabeat/,2026-01,0.0
/mercado-women/executive-profiles/ruth-porat-google-alphabeat/,2026-02,397.0
/mercado-women/executive-profiles/ruth-porat-google-alphabeat/,2026-03,1.0
/mercado-women/executive-profiles/ruth-porat-google-alphabeat/,2026-04,0.0
/mercado-women/executive-profiles/ruth-porat-google-alphabeat/,2026-05,0.0
/mercado-women/executive-profiles/ruth-porat-google-alphabeat/,2026-06,0.0
/mercado-women/executive-profiles/ruth-porat-google-alphabeat/,2026-07,0.0
/mercado-women/executive-profiles/ruth-porat-google-alphabeat/,2026-08,181.0
/mercado-women/executive-profiles/samantha-schweblin-premio-un-millon-euros/,2026-04,2296.0
/mercado-women/executive-profiles/samantha-schweblin-premio-un-millon-euros/,2026-05,0.0
/mercado-women/executive-profiles/samantha-schweblin-premio-un-millon-euros/,2026-08,4.0
/mercado-women/executive-profiles/sector-vivienda-desafios-rd/,2026-01,0.0
/mercado-women/executive-profiles/sector-vivienda-desafios-rd/,2026-03,0.0
/mercado-women/executive-profiles/sector-vivienda-desafios-rd/,2026-04,0.0
/mercado-women/executive-profiles/sector-vivienda-desafios-rd/,2026-05,0.0
/mercado-women/executive-profiles/sector-vivienda-desafios-rd/,2026-08,15.0
/mercado-women/executive-profiles/sephora-se-redisena/,2026-01,0.0
/mercado-women/executive-profiles/sephora-se-redisena/,2026-02,0.0
/mercado-women/executive-profiles/sephora-se-redisena/,2026-03,0.0
/mercado-women/executive-profiles/sephora-se-redisena/,2026-04,0.0
/mercado-women/executive-profiles/sephora-se-redisena/,2026-05,0.0
/mercado-women/executive-profiles/sephora-se-redisena/,2026-06,0.0
/mercado-women/executive-profiles/sephora-se-redisena/,2026-07,0.0
/mercado-women/executive-profiles/sephora-se-redisena/,2026-08,96.0
/mercado-women/executive-profiles/shaikha-al-nowais-la-voz-arabe-femenina-que-busca-liderar-el-turismo-global/,2026-01,0.0
/mercado-women/executive-profiles/shaikha-al-nowais-la-voz-arabe-femenina-que-busca-liderar-el-turismo-global/,2026-03,0.0
/mercado-women/executive-profiles/shaikha-al-nowais-la-voz-arabe-femenina-que-busca-liderar-el-turismo-global/,2026-04,0.0
/mercado-women/executive-profiles/shaikha-al-nowais-la-voz-arabe-femenina-que-busca-liderar-el-turismo-global/,2026-05,0.0
/mercado-women/executive-profiles/shaikha-al-nowais-la-voz-arabe-femenina-que-busca-liderar-el-turismo-global/,2026-06,0.0
/mercado-women/executive-profiles/shaikha-al-nowais-la-voz-arabe-femenina-que-busca-liderar-el-turismo-global/,2026-07,0.0
/mercado-women/executive-profiles/silvana-tenreyro-economista-jefe-fmi/,2026-07,2318.0
/mercado-women/executive-profiles/silvana-tenreyro-economista-jefe-fmi/,2026-08,2323.0
/mercado-women/executive-profiles/silvia-onofri-ceo-miu-miu/,2026-02,0.0
/mercado-women/executive-profiles/silvia-onofri-ceo-miu-miu/,2026-03,0.0
/mercado-women/executive-profiles/silvia-onofri-ceo-miu-miu/,2026-04,0.0
/mercado-women/executive-profiles/silvia-onofri-ceo-miu-miu/,2026-05,0.0
/mercado-women/executive-profiles/silvia-onofri-ceo-miu-miu/,2026-08,26.0
/mercado-women/executive-profiles/susan-coyle-poder-militar-australiano/,2026-04,0.0
/mercado-women/executive-profiles/susan-coyle-poder-militar-australiano/,2026-05,0.0
/mercado-women/executive-profiles/susan-coyle-poder-militar-australiano/,2026-07,0.0
/mercado-women/executive-profiles/susan-coyle-poder-militar-australiano/,2026-08,37.0
/mercado-women/executive-profiles/tequilera-femenina-mexico/,2026-03,0.0
/mercado-women/executive-profiles/tequilera-femenina-mexico/,2026-05,0.0
/mercado-women/executive-profiles/tequilera-femenina-mexico/,2026-06,0.0
/mercado-women/executive-profiles/the-women-bill-gates-mas-vendido/,2026-01,0.0
/mercado-women/executive-profiles/the-women-bill-gates-mas-vendido/,2026-02,0.0
/mercado-women/executive-profiles/the-women-bill-gates-mas-vendido/,2026-03,0.0
/mercado-women/executive-profiles/the-women-bill-gates-mas-vendido/,2026-05,0.0
/mercado-women/executive-profiles/the-women-bill-gates-mas-vendido/,2026-06,0.0
/mercado-women/executive-profiles/the-women-bill-gates-mas-vendido/,2026-07,0.0
/mercado-women/executive-profiles/the-women-bill-gates-mas-vendido/,2026-08,55.0
/mercado-women/executive-profiles/tiktok-y-moda/,2026-03,0.0
/mercado-women/executive-profiles/tiktok-y-moda/,2026-04,0.0
/mercado-women/executive-profiles/tiktok-y-moda/,2026-05,0.0
/mercado-women/executive-profiles/top-creators-ellas-son-las-emprendedoras-con-vision-de-este-2025/,2026-01,0.0
/mercado-women/executive-profiles/top-creators-ellas-son-las-emprendedoras-con-vision-de-este-2025/,2026-02,101.0
/mercado-women/executive-profiles/top-creators-ellas-son-las-emprendedoras-con-vision-de-este-2025/,2026-03,0.0
/mercado-women/executive-profiles/top-creators-ellas-son-las-emprendedoras-con-vision-de-este-2025/,2026-04,0.0
/mercado-women/executive-profiles/top-creators-ellas-son-las-emprendedoras-con-vision-de-este-2025/,2026-05,0.0
/mercado-women/executive-profiles/top-creators-ellas-son-las-emprendedoras-con-vision-de-este-2025/,2026-06,0.0
/mercado-women/executive-profiles/top-creators-ellas-son-las-emprendedoras-con-vision-de-este-2025/,2026-07,0.0
/mercado-women/executive-profiles/top-creators-ellas-son-las-emprendedoras-con-vision-de-este-2025/,2026-08,13.0
/mercado-women/executive-profiles/tori-penso-fifa/,2026-06,4031.0
/mercado-women/executive-profiles/tori-penso-fifa/,2026-07,0.0
/mercado-women/executive-profiles/tori-penso-fifa/,2026-08,58.0
/mercado-women/executive-profiles/tres-diputadas-reformistas/,2026-02,0.0
/mercado-women/executive-profiles/tres-diputadas-reformistas/,2026-03,0.0
/mercado-women/executive-profiles/tres-diputadas-reformistas/,2026-05,0.0
/mercado-women/executive-profiles/tres-diputadas-reformistas/,2026-06,0.0
/mercado-women/executive-profiles/tres-diputadas-reformistas/,2026-07,0.0
/mercado-women/executive-profiles/tres-diputadas-reformistas/,2026-08,6.0
/mercado-women/executive-profiles/trump-y-weijia-jiang/,2026-04,976.0
/mercado-women/executive-profiles/trump-y-weijia-jiang/,2026-05,0.0
/mercado-women/executive-profiles/trump-y-weijia-jiang/,2026-06,0.0
/mercado-women/executive-profiles/trump-y-weijia-jiang/,2026-07,0.0
/mercado-women/executive-profiles/trump-y-weijia-jiang/,2026-08,185.0
/mercado-women/executive-profiles/valentina-agudelo-premio-princesa-de-girona/,2026-01,0.0
/mercado-women/executive-profiles/valentina-agudelo-premio-princesa-de-girona/,2026-03,0.0
/mercado-women/executive-profiles/valentina-agudelo-premio-princesa-de-girona/,2026-05,0.0
/mercado-women/executive-profiles/valentina-agudelo-premio-princesa-de-girona/,2026-07,0.0
/mercado-women/executive-profiles/valentina-agudelo-premio-princesa-de-girona/,2026-08,3.0
/mercado-women/executive-profiles/vania-leles-alta-joyeria-africana/,2026-07,2.0
/mercado-women/executive-profiles/vania-leles-alta-joyeria-africana/,2026-08,744.0
/mercado-women/executive-profiles/yamily-lopez-reconocimiento-sitradope,2026-06,0.0
/mercado-women/executive-profiles/yamily-lopez-reconocimiento-sitradope/,2026-02,0.0
/mercado-women/executive-profiles/yuja-wang-pianista-millonaria/,2026-01,668.0
/mercado-women/executive-profiles/yuja-wang-pianista-millonaria/,2026-02,0.0
/mercado-women/executive-profiles/yuja-wang-pianista-millonaria/,2026-03,0.0
/mercado-women/executive-profiles/yuja-wang-pianista-millonaria/,2026-04,0.0
/mercado-women/executive-profiles/yuja-wang-pianista-millonaria/,2026-05,0.0
/mercado-women/executive-profiles/yuja-wang-pianista-millonaria/,2026-06,0.0
/mercado-women/executive-profiles/yuja-wang-pianista-millonaria/,2026-07,0.0
/mercado-women/executive-profiles/yuja-wang-pianista-millonaria/,2026-08,180.0
/mercado-women/executive-profiles/yuribell-chez-gerencia-de-casas-del-xvi/,2026-07,40.0
/mercado-women/executive-profiles/yuribell-chez-gerencia-de-casas-del-xvi/,2026-08,121.0
/mercado-women/executive-profiles/yvonne-losos-gana-murcia/,2026-04,17.0
/mercado-women/executive-profiles/yvonne-losos-gana-murcia/,2026-05,0.0
/mercado-women/executive-profiles/yvonne-losos-gana-murcia/,2026-08,1.0
/mercado-women/executive-profiles/zendaya-emmy-tercera-nominacion/,2026-07,36.0
/mercado-women/executive-profiles/zendaya-emmy-tercera-nominacion/,2026-08,1165.0
/mercado-women/exportaciones-rd-alcanza-un-20-de-mujeres-liderando-el-sector/,2026-04,0.0
/mercado-women/exportaciones-rd-alcanza-un-20-de-mujeres-liderando-el-sector/,2026-07,0.0
/mercado-women/exportar-credibilidad-el-nuevo-activo-de-la-republica-dominicana/,2026-03,0.0
/mercado-women/exportar-credibilidad-el-nuevo-activo-de-la-republica-dominicana/,2026-04,0.0
/mercado-women/exportar-credibilidad-el-nuevo-activo-de-la-republica-dominicana/,2026-05,0.0
/mercado-women/exportar-credibilidad-el-nuevo-activo-de-la-republica-dominicana/,2026-06,0.0
/mercado-women/exportar-credibilidad-el-nuevo-activo-de-la-republica-dominicana/,2026-08,10.0
/mercado-women/facebook-on-the-spotlight-por-discriminacion-de-genero-en-anuncios-de-empleo/,2026-03,0.0
/mercado-women/facebook-on-the-spotlight-por-discriminacion-de-genero-en-anuncios-de-empleo/,2026-04,0.0
/mercado-women/facebook-on-the-spotlight-por-discriminacion-de-genero-en-anuncios-de-empleo/,2026-07,0.0
/mercado-women/facebook-on-the-spotlight-por-discriminacion-de-genero-en-anuncios-de-empleo/,2026-08,1.0
/mercado-women/factor-femenino-empresas-familiares-rd/,2026-01,0.0
/mercado-women/factor-femenino-empresas-familiares-rd/,2026-02,0.0
/mercado-women/factor-femenino-empresas-familiares-rd/,2026-03,0.0
/mercado-women/factor-femenino-empresas-familiares-rd/,2026-05,0.0
/mercado-women/factor-femenino-empresas-familiares-rd/,2026-06,0.0
/mercado-women/factor-femenino-empresas-familiares-rd/,2026-08,32.0
/mercado-women/faride-raful-liderazgo-reforma-policial/,2026-02,0.0
/mercado-women/faride-raful-liderazgo-reforma-policial/,2026-03,0.0
/mercado-women/faride-raful-liderazgo-reforma-policial/,2026-04,0.0
/mercado-women/faride-raful-liderazgo-reforma-policial/,2026-05,0.0
/mercado-women/faride-raful-liderazgo-reforma-policial/,2026-07,0.0
/mercado-women/faride-raful-liderazgo-reforma-policial/,2026-08,52.0
/mercado-women/fatiga-por-zoom-afecta-mas-a-las-mujeres-guia-para-combatirla/,2026-06,0.0
/mercado-women/fatiga-por-zoom-afecta-mas-a-las-mujeres-guia-para-combatirla/,2026-08,3.0
/mercado-women/fearless-la-historia-de-wilma-soss-una-intrepida-inversionista-de-wall-street/,2026-07,0.0
/mercado-women/femtech-para-la-menopausia-el-negocio-que-derriba-al-gran-tabu-femenino/,2026-01,0.0
/mercado-women/femtech-para-la-menopausia-el-negocio-que-derriba-al-gran-tabu-femenino/,2026-02,0.0
/mercado-women/femtech-para-la-menopausia-el-negocio-que-derriba-al-gran-tabu-femenino/,2026-03,0.0
/mercado-women/femtech-para-la-menopausia-el-negocio-que-derriba-al-gran-tabu-femenino/,2026-04,0.0
/mercado-women/femtech-para-la-menopausia-el-negocio-que-derriba-al-gran-tabu-femenino/,2026-05,0.0
/mercado-women/femtech-para-la-menopausia-el-negocio-que-derriba-al-gran-tabu-femenino/,2026-06,0.0
/mercado-women/ferragamo-y-su-himno-a-la-tierra-con-su-bolso-earth-top-handle/,2026-01,0.0
/mercado-women/ferragamo-y-su-himno-a-la-tierra-con-su-bolso-earth-top-handle/,2026-03,0.0
/mercado-women/ferragamo-y-su-himno-a-la-tierra-con-su-bolso-earth-top-handle/,2026-07,0.0
/mercado-women/fhabrisia-de-jesus-el-valor-economico-de-los-residuos/,2026-01,0.0
/mercado-women/fhabrisia-de-jesus-el-valor-economico-de-los-residuos/,2026-02,0.0
/mercado-women/fhabrisia-de-jesus-el-valor-economico-de-los-residuos/,2026-03,0.0
/mercado-women/fhabrisia-de-jesus-el-valor-economico-de-los-residuos/,2026-05,0.0
/mercado-women/financiamiento-mujeres-exportadoras/,2026-04,0.0
/mercado-women/financiamiento-mujeres-exportadoras/,2026-05,0.0
/mercado-women/financiamiento-mujeres-exportadoras/,2026-08,2.0
/mercado-women/finanzas-de-amber-heard/,2026-04,0.0
/mercado-women/finanzas-de-amber-heard/,2026-05,0.0
/mercado-women/finanzas-de-amber-heard/,2026-07,0.0
/mercado-women/finanzas-de-amber-heard/,2026-08,7.0
/mercado-women/fintech-brecha-genero-latam/,2026-02,0.0
/mercado-women/fintech-brecha-genero-latam/,2026-03,0.0
/mercado-women/fintech-brecha-genero-latam/,2026-06,0.0
/mercado-women/fisionutricion-la-medicina-del-futuro-y-una-propuesta-que-resignifica-la-alimentacion/,2026-02,0.0
