ruta,autor,h1_70_170,title_50_65,meta_desc_150_170,meta_desc_no_repite_h1,primer_parrafo_180,h2_estructura,listas_tablas,extension_400,tags_1_5,enlaces_min_2,enlace_parrafo_1_3,ancla_valida,imagen_1200px,imagen_alt
/empresas/brand-content/impulsan-operaciones-inteligentes-en-el-caribe/,Darling Gil,False,False,False,True,False,False,,False,False,False,False,False,True,False
/money-invest/daily-news/peligro-en-republica-dominicana-por-fuertes-tormentas-electricas-hoy-indomet-alerta-a-5-provincias/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-lunes-29-junio-de-2026/,Elba Reyes,False,True,False,True,False,True,,False,True,True,False,False,False,False
/actualidad/resultados-de-las-loterias-del-10-de-junio-de-2026-en-republica-dominicana/,Jhojhanni Fiorini,True,False,False,True,False,False,,False,True,True,False,True,False,False
/technology/donde-guarda-whatsapp-tus-fotos-y-como-recuperarlas-si-no-aparecen/,Jhojhanni Fiorini,False,False,False,True,False,False,,True,True,True,False,False,True,True
/actualidad/resultados-de-la-loteria-quiniela-real-del-martes-30-junio-de-2026/,Elba Reyes,False,False,False,True,False,True,,False,True,True,False,False,False,False
/money-invest/daily-news/cuando-se-sabra-quien-gano-las-elecciones-en-peru-2026-esto-es-lo-que-falta/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/fallece-raul-grisanty-de-que-murio-el-artista-y-comunicador-dominicano/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/lifestyle/experiencias/ranking-2026-las-10-mejores-ciudades-del-mundo-para-vivir-y-trabajar/,Elba Reyes,False,True,True,True,True,False,,True,True,True,True,True,True,False
/technology/la-nueva-aduana-digital/,Elba Reyes,False,False,False,True,False,False,,False,False,False,False,False,True,False
/technology/cuando-comprar-un-iphone-en-2026-los-meses-en-que-el-15-pro-max-y-16-pro-max-bajan-de-precio/,Elba Reyes,True,False,False,True,False,False,,True,True,True,True,False,True,True
/technology/devices/whatsapp-dejara-de-funcionar-en-estos-iphone-en-noviembre-2026-como-evitarlo/,Elba Reyes,True,True,False,True,True,True,,True,True,True,True,False,True,True
/money-invest/daily-news/tribunal-constitucional-prohibe-a-juntas-de-vecinos-usar-drones-para-vigilar-residentes/,Andrea Mercedes,True,False,False,True,True,True,,True,True,True,True,True,True,False
/actualidad/luna-de-ciervo-2026-cuando-es-a-que-hora-verla-y-como-apreciarla-en-republica-dominicana/,Elba Reyes,True,True,False,True,True,True,,True,True,True,True,False,True,True
/business/clip-como-una-fintech-encontro-su-mayor-mercado-en-una-economia-que-todavia-se-mueve-en-efectivo/,Ana Sosa,True,False,False,True,False,False,,False,False,False,False,False,True,False
/mercado-women/executive-profiles/maria-sol-messi-la-hermana-empresaria-de-lionel-messi/,Karime Rivas,True,True,False,True,False,False,,True,True,True,False,True,True,False
/money-invest/daily-news/promulgacion-codigo-penal-republica-dominicana-abinader/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-miercoles-1-de-julio-de-2026/,Elba Reyes,True,False,False,True,True,True,,False,True,True,True,True,True,False
/empresas/sport-business/quien-ganara-el-mundial-2026-los-resultados-de-la-supercomputadora-tras-25000-simulaciones/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/money-invest/daily-news/nuevos-horarios-en-los-centros-de-cedulacion-de-la-jce-conoce-cuando-entran-en-vigor/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/tunel-plaza-bandera-inauguracion-abinader/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/reino-unido-fifa-investigar-argentina-malvinas/,Andrea Mercedes,True,True,False,True,True,True,,True,True,True,True,True,True,False
/empresas/sport-business/por-que-hoy-no-hay-partidos-del-mundial-2026-esta-es-la-razon-y-cuando-vuelve-el-torneo/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-lunes-27-de-julio-de-2026/,Elba Reyes,True,False,False,True,True,True,,False,True,True,True,False,True,False
/technology/devices/ocultar-numero-en-whatsapp-2026-como-funciona-el-nuevo-nombre-de-usuario/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,False,True,False
/money-invest/daily-news/deficit-luz-republica-dominicana-plan-abinader-seni/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/resultados-de-la-loteria-nacional-del-jueves-6-de-mayo-de-2026/,Jhojhanni Fiorini,False,True,False,True,False,False,,False,True,True,False,True,False,False
/money-invest/daily-news/elecciones-colombia-2026-en-vivo-resultados-segunda-vuelta/,Edwin Lozada,True,True,True,True,False,False,,True,True,False,False,False,True,False
/business/el-negocio-detras-del-gol-la-red-que-procesa-los-pagos-del-mundial/,Ana Sosa,False,False,False,True,True,False,,False,False,False,False,False,True,False
/money-invest/daily-news/trump-paga-indemnizacion-e-jean-carroll/,Andrea Mercedes,True,False,False,True,True,True,,True,True,True,True,True,True,False
/lifestyle/los-8-mejores-restaurantes-de-punta-cana-en-2026-segun-tripadvisor/,Elba Reyes,False,False,False,True,True,False,,True,True,True,True,False,True,False
/technology/el-iphone-18-no-sera-el-mas-caro-el-precio-del-plegable-de-apple-deja-atras-a-todos/,Jhojhanni Fiorini,True,True,False,True,False,False,,True,True,True,False,False,True,False
/tecnologia/coinbase-supera-barrera-de-los-100-000-millones-de-dolares/,Karime Rivas,False,True,False,True,True,False,,True,False,True,True,False,True,False
/money-invest/daily-news/green-cards-permisos-trabajo-estados-unidos/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/paises-gasolina-mas-cara-barata-latinoamerica-posicion-rd/,Jhojhanni Fiorini,True,False,False,True,True,True,,True,True,True,True,True,True,False
/mercado-women/leadership/goergina-rodriguez-momoa/,Karime Rivas,True,False,False,True,True,False,,True,True,True,False,True,True,False
/empresas/sport-business/cosecha-historica-en-santo-domingo-2026-republica-dominicana-destaca-con-medallas-clave-en-los-juegos-centroamericanos/,Elba Reyes,True,True,False,True,True,True,,True,True,True,True,False,True,False
/empresas/sport-business/vozinha-triplica-su-salario-tras-brillar-en-el-mundial-2026-asi-fue-su-fichaje-por-colo-colo/,Miguel Vega,True,True,False,True,True,False,,True,True,True,False,False,True,True
/money-invest/daily-news/nueva-cedula-en-rd-donde-sacarla-y-en-cuales-centros-necesitas-cita/,Andrea Mercedes,False,True,False,True,True,True,,False,True,True,False,False,True,False
/turismo/el-ranking-de-turismo-2026-los-paises-de-america-latina-que-mas-crecieron-y-republica-dominicana-entre-los-lideres/,Jhojhanni Fiorini,True,False,False,True,True,False,,True,False,True,False,False,True,False
/lifestyle/ranking-marcas-lujo-mas-valiosas-2025/,Elba Reyes,True,False,False,True,True,False,,True,True,True,False,False,True,False
/empresas/estrategias-para-vender-joe-girard/,Gabriel Rico Albarrán,False,False,False,True,True,False,,True,True,True,False,False,True,False
/mercado-women/trends/hermes-lanza-mayor-coleccion-de-joyeria/,Karime Rivas,True,True,False,True,True,True,,True,True,True,False,True,True,False
/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-jueves-2-de-julio-de-2026/,Elba Reyes,True,False,False,True,True,True,,False,True,True,True,False,True,True
/empresas/estas-son-las-44-empresas-dominicanas-mas-admiradas/,revistamercado,False,True,False,True,True,False,,True,True,False,False,True,True,False
/mercado-exchange/mejores-empresas-para-trabajar-region-norte-2026-liderazgo-para-el-futuro-del-trabajo/,Gabriel Rico Albarrán,True,True,False,True,True,True,,True,True,True,False,True,True,True
/mercado-women/leadership/marileidy-paulino-invicta-liga-diamante/,Karime Rivas,True,True,False,True,True,True,,True,True,True,False,True,True,False
/money-invest/daily-news/aumentaran-las-tarifas-del-transporte-publico-en-47-rutas-de-republica-dominicana-desde-el-lunes/,Andrea Mercedes,True,True,False,True,True,True,,True,True,True,True,True,True,False
/actualidad/obra-maestra-o-exceso-visual-las-criticas-de-la-odisea-el-nuevo-y-colosal-filme-de-christopher-nolan/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/technology/devices/como-sera-el-iphone-18-pro-hackeo-masivo-a-foxconn-expone-su-diseno-chip-y-nuevos-colores/,Jhojhanni Fiorini,True,False,False,True,True,True,,True,True,True,False,False,True,True
/empresas/rd-inicia-expedicion-del-pasaporte-electronico-precio-requisitos-y-citas-disponibles/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,False,True,True
/empresas/sport-business/la-hora-de-la-verdad-podra-mexico-romper-finalmente-la-maldicion-del-quinto-partido-en-su-mundial/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,False,True,True
/money-invest/ranking-de-latinoamerica-de-paises-con-la-gasolina-mas-cara-y-mas-barata-en-febrero-de-2026/,Jhojhanni Fiorini,True,False,False,True,True,False,,True,True,True,False,False,True,False
/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-lunes-13-de-julio-de-2026/,Elba Reyes,True,False,False,True,True,True,,False,True,True,True,False,True,True
/money-invest/daily-news/calendario-de-pagos-superate-julio-2026-cuando-depositan-alimentate-bonogas-y-bonoluz/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/lifestyle/experiencias/cual-es-la-zona-mas-lujosa-para-vivir-en-republica-dominicana-los-paraisos-inmobiliarios-mas-exclusivos/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,True
/money-invest/daily-news/republica-dominicana-sale-mapa-hambre-fao-2026/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/turismo/cuales-son-los-hoteles-mejor-valorados-en-punta-cana-hoy-la-lista-oficial-de-tripadvisor/,Elba Reyes,True,True,False,True,False,False,,True,True,True,True,False,True,True
/business/grupo-nutresa-que-vio-jaime-gilinski-en-helados-tio-rico-que-ya-no-encajaba-en-la-estrategia-de-unilever/,Ana Sosa,True,False,False,True,True,False,,False,False,False,False,False,True,False
/mercado-women/working-monthers/como-ana-botin-planifica-vida-personal-y-profesional/,Karime Rivas,True,True,False,True,True,True,,True,True,True,False,True,True,False
/money-invest/daily-news/cuantos-tipos-de-cedula-hay-en-rd-y-que-cambia-en-cada-una/,Elba Reyes,False,True,False,True,True,True,,True,True,True,True,False,True,True
/money-invest/daily-news/que-hacer-en-caso-de-tsunami-en-republica-dominicana-segun-el-coe/,Elba Reyes,False,True,False,True,True,True,,True,True,True,True,False,True,False
/actualidad/proximos-partidos-mundial-2026-horarios/,Edwin Lozada,False,True,False,True,True,False,,False,True,False,False,False,True,False
/money-invest/daily-news/venezuela-negocia-con-ee-uu-y-el-fmi-fondos-para-la-reconstruccion-tras-los-terremotos/,Gabriel Rico Albarrán,True,False,False,True,True,False,,True,True,True,True,False,True,True
/money-invest/daily-news/que-paso-en-el-cielo-de-venezuela-un-atardecer-rojo-genera-asombro-tras-los-sismos/,Andrea Mercedes,True,True,False,True,True,True,,True,True,True,True,True,True,False
/empresas/elon-musk-augura-que-el-dinero-no-importara-en-2036-por-el-avance-de-la-ia/,Jhojhanni Fiorini,True,True,False,True,True,True,,True,True,True,True,True,True,False
/lifestyle/experiencias/anillo-de-los-campeones-del-mundial-2026-cuanto-cuesta-y-de-que-esta-hecho-el-anillo-unico/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/ranking-de-inflacion-en-latinoamerica-2026-cuales-son-los-paises-mas-caros-para-vivir/,Jhojhanni Fiorini,True,False,False,True,True,True,,True,True,True,True,True,True,False
/lifestyle/el-mejor-ron-dominicano-y-los-8-rones-del-mundo-que-marcan-el-estandar-premium-segun-expertos/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/money-invest/daily-news/cuales-son-las-provincias-bajo-alerta-por-lluvias-en-rd-pronostico-del-clima-por-el-paso-de-la-vaguada/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,False,False,True,False
/lifestyle/experiencias/de-robert-downey-jr-a-pedro-pascal-de-cuanto-es-la-fortuna-de-las-estrellas-de-avengers-doomsday/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/technology/devices/se-filtran-las-imagenes-de-la-samsung-galaxy-tab-s12-ultra-y-confirman-su-diseno-continuo/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/money-invest/daily-news/monorriel-de-santo-domingo-por-donde-pasara-estaciones-y-como-cambiara-el-trafico/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,False,False,True,False
/money-invest/daily-news/esta-aumentando-realmente-la-cantidad-de-terremotos-en-el-planeta-o-es-solo-una-percepcion-mediatica/,Andrea Mercedes,True,True,False,True,True,True,,True,True,True,False,False,True,False
/empresas/clara-la-fintech-que-convirtio-el-gasto-corporativo-en-infraestructura-financiera/,Ana Sosa,True,False,False,True,True,False,,False,False,False,False,False,True,False
/empresas/sport-business/los-contratos-de-imagen-de-messi-en-el-mundial-2026-adidas-apple-y-los-millones-en-juego/,Jhojhanni Fiorini,True,False,False,True,True,True,,True,True,True,False,False,True,False
/money-invest/daily-news/daily-news-terremoto-filipinas-hoy-mindanao-tsunami/,Edwin Lozada,True,True,False,True,False,True,,True,True,False,False,False,True,True
/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-martes-28-de-julio-de-2026/,Elba Reyes,True,False,False,True,True,True,,False,True,True,True,False,True,True
/lifestyle/los-10-mejores-restaurantes-de-santo-domingo-en-2026-segun-tripadvisor/,Jhojhanni Fiorini,True,False,False,True,True,False,,True,True,True,True,False,True,False
/money-invest/daily-news/cuales-son-los-paises-con-la-gasolina-mas-cara-y-barata-de-latinoamerica/,Jhojhanni Fiorini,True,False,False,True,True,True,,True,True,True,True,True,True,False
/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-miercoles-8-de-julio-de-2026/,Elba Reyes,True,False,False,True,True,True,,False,True,True,True,False,True,False
/empresas/brand-business/top-10-cervezas-mas-valiosas-del-mundo-en-2025/,Jhojhanni Fiorini,False,False,False,True,False,False,,True,False,True,False,False,True,False
/mercado-women/trends/actrices-de-la-odisea/,Karime Rivas,True,True,False,True,False,False,,True,False,True,False,True,True,False
/money-invest/daily-news/rd-fue-el-primer-pais-en-enviar-rescatistas-a-venezuela-pero-tuvo-que-usar-una-ruta-diplomatica-insolita/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/technology/devices/mas-de-80-celulares-ya-se-actualizan-a-android-17-verifica-si-el-tuyo-esta-en-la-lista-oficial/,Jhojhanni Fiorini,True,False,False,True,True,True,,True,True,True,False,False,True,True
/business/el-efecto-spacex-que-buscan-los-inversionistas-en-los-proximos-grandes-ipo/,Ana Sosa,True,False,False,True,False,False,,True,True,False,False,False,True,False
/empresas/sport-business/fortuna-de-cristiano-ronaldo-en-2026-cuanto-dinero-tiene-el-futbolista/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,True,True,True
/mercado-women/leadership/monica-varela-exportacion-de-larimar/,Karime Rivas,True,True,False,True,True,True,,True,True,True,False,True,True,False
/technology/devices/cuales-son-los-nuevos-cambios-de-whatsapp-para-usuarios-de-iphone-ipad-y-carplay/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/money-invest/daily-news/tarifa-integrada-rd35-transporte-publico-rd/,Andrea Mercedes,True,False,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/el-nino-y-el-clima-extremo-advierten-que-la-temperatura-global-podria-superar-el-limite-de-los-2c/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-jueves-16-julio-de-2026/,Elba Reyes,False,False,False,True,False,True,,False,True,True,False,False,False,True
/money-invest/daily-news/elecciones-peru-2026-que-dice-la-ley-si-hay-empate-entre-keiko-fujimori-y-roberto-sanchez/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/empresas/sport-business/juegos-centroamericanos-santo-domingo-2026-dominicanos-que-compiten-hoy-jueves-30-de-julio-de-2026/,Elba Reyes,True,True,False,True,False,False,,True,True,True,True,False,True,False
/money-invest/daily-news/por-que-esta-temblando-tanto-en-el-mundo-la-explicacion-cientifica-tras-el-terremoto-de-venezuela/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/empresas/sport-business/mundial-2026-conoce-los-cruces-confirmados-de-los-octavos-de-final/,Elba Reyes,True,True,False,True,True,True,,True,True,True,True,False,True,False
/money-invest/daily-news/dominicanos-en-el-exterior-renovaran-su-cedula-desde-mayo-como-sacar-cita/,Elba Reyes,True,False,False,True,True,True,,True,True,True,True,False,True,True
/money-invest/daily-news/regulacion-de-rentas-cortas-en-republica-dominicana-claves-del-nuevo-marco-legal-y-fiscal/,Jhojhanni Fiorini,True,False,False,True,True,True,,True,True,True,False,False,True,False
/empresas/afectaron-los-terremotos-de-venezuela-la-produccion-de-petroleo-lo-que-dice-chevron-y-pdvsa/,Jhojhanni Fiorini,True,False,False,True,True,True,,True,True,True,False,False,True,False
/medihealth/salud/que-le-pasa-al-higado-si-comes-pina-todos-los-dias-esto-dicen-los-estudios-cientificos/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/cuanto-costara-reconstruir-venezuela-tras-el-terremoto-de-2026/,Andrea Mercedes,False,True,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/santo-domingo-2026-mas-de-6000-atletas-disputaran-medallas-en-40-disciplinas-en-rd/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/technology/devices/como-activar-las-alertas-de-terremotos-de-google-en-tu-celular-android-paso-a-paso/,Elba Reyes,True,True,False,True,True,True,,True,True,True,True,False,True,False
/technology/ciencia-y-espacio/nasa-desmiente-los-colores-en-la-luna-que-hay-detras-de-las-fotos-de-artemis-ii/,Elba Reyes,True,False,False,True,False,False,,True,True,True,True,False,True,True
/empresas/juan-tomas-diaz-lider-de-proyectos-innovadores-por-y-para-los-dominicanos/,Gabriel Rico Albarrán,True,False,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-lunes-27-julio-de-2026/,Elba Reyes,False,True,False,True,False,True,,False,True,True,False,False,False,False
/money-invest/daily-news/por-que-los-terremotos-de-venezuela-fueron-tan-destructivos-la-falla-que-llevaba-100-anos-sin-activarse/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/technology/devices/como-recuperar-todas-tus-conversaciones-de-whatsapp-paso-a-paso-y-sin-perder-archivos/,Elba Reyes,True,False,False,True,True,True,,True,True,True,True,False,False,True
/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-miercoles-15-de-julio-de-2026/,Elba Reyes,True,False,False,True,True,True,,False,True,True,True,True,True,False
/empresas/sport-business/imperio-de-negocios-en-que-invierten-messi-y-cristiano-en-2026/,Jhojhanni Fiorini,False,True,False,True,True,True,,True,True,True,False,False,True,False
/empresas/ranking-global-los-15-trabajos-mejor-pagados-del-mundo-en-2026/,Elba Reyes,False,True,False,True,False,False,,True,True,True,True,False,False,False
/actualidad/paises-reino-unido/,Gabriel Rico Albarrán,False,False,False,True,False,False,,True,False,True,True,False,True,False
/technology/ciencia-y-espacio/eclipse-solar-y-lunar-en-agosto-que-dias-seran-y-por-que-se-consideran-un-punto-de-quiebre/,Elba Reyes,True,False,False,True,False,False,,True,True,True,True,False,True,True
/money-invest/daily-news/mundial-64-paises-fifa-2030/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/empresas/sport-business/los-10-jugadores-mas-caros-del-mundial-2026-valor-de-mercado-antes-del-debut/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,False,True,True
/money-invest/daily-news/mbappe-responde-a-insultos-racistas-de-senadora-paraguaya-en-el-mundial/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/empresas/cuanto-gana-un-doctor-en-republica-dominicana-salarios-y-mercado-laboral-en-2026/,Jhojhanni Fiorini,True,False,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/fallece-alex-bueno-a-los-62-anos-de-que-murio-una-de-las-voces-mas-emblematicas-del-merengue-y-la-bachata/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,True
/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-viernes-17-de-julio-de-2026/,Elba Reyes,True,False,False,True,False,True,,False,True,True,True,False,True,False
/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-viernes-3-de-julio-de-2026/,Elba Reyes,True,False,False,True,True,True,,False,True,True,True,False,True,False
/money-invest/daily-news/protestas-en-venezuela-convocan-a-masiva-jornada-ciudadana-para-exigir-la-salida-del-gobierno/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/empresas/esto-gana-un-ingeniero-en-republica-dominicana-en-2026-segun-el-mercado-laboral/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/nueva-cedula-en-rd-genera-confusion-esto-significa-realmente-uno-de-sus-simbolos/,Elba Reyes,True,False,False,True,False,True,,True,True,True,True,False,True,True
/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-martes-7-de-julio-de-2026/,Elba Reyes,True,False,False,True,True,True,,False,True,True,True,False,True,True
/empresas/brand-content/resiliencia-para-crecer-juntos/,Darling Gil,False,False,False,True,False,False,,False,False,False,False,False,True,False
/empresas/estos-serian-los-paises-que-mas-creceran-en-latinoamerica-en-2026-y-2027-segun-el-banco-mundial/,Jhojhanni Fiorini,True,False,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/resultados-de-la-loteria-quiniela-real-del-miercoles-01-junio-de-2026/,Elba Reyes,False,False,False,True,False,True,,False,True,True,False,False,False,False
/actualidad/quien-ganara-el-mundial-2026-la-proyeccion-de-goldman-sachs-para-las-selecciones-latinoamericanas/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/actualidad/resultados-de-las-loterias-del-7-de-junio-de-2026-en-republica-dominicana/,Jhojhanni Fiorini,True,False,False,True,False,False,,False,True,True,False,True,False,False
/technology/el-truco-para-recuperar-mensajes-eliminados-o-borrados-en-whatsapp-que-pocos-conocen/,Jhojhanni Fiorini,True,False,False,True,False,False,,True,True,True,True,False,True,False
/technology/devices/nuevos-emojis-para-2027-conozca-los-8-disenos-que-llegaran-a-su-celular-y-que-significan/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,False,True,False
/technology/devices/que-es-chatgpt-work-el-nuevo-agente-de-openai-impulsado-por-gpt-5-6-para-automatizar-tareas/,Elba Reyes,True,True,False,True,True,False,,True,True,True,True,True,True,True
/empresas/esto-gana-una-enfermera-en-republica-dominicana-en-2026-segun-el-mercado-laboral/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,False,True,False
/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-viernes-24-de-julio-de-2026/,Elba Reyes,True,False,False,True,True,True,,False,True,True,True,False,True,True
/technology/senales-que-indican-que-alguien-accedio-a-tu-whatsapp-y-como-proteger-tu-cuenta/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/daily-news/que-pasara-con-los-verifones-en-las-estaciones-de-combustibles-anadegas-mantiene-los-pagos-con-tarjeta/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/partidos-de-hoy-lunes-27-de-julio-del-2026-en-vivo-horarios-y-donde-ver-futbol/,Jhojhanni Fiorini,True,False,False,True,True,True,,False,True,True,False,True,False,False
/medihealth/salud/cual-es-el-olor-que-ahuyenta-a-las-ratas-y-los-ratones-de-su-casa/,Jhojhanni Fiorini,False,False,False,True,True,False,,True,True,True,False,False,True,True
/money-invest/daily-news/prediccion-goldman-sachs-mundial-2026-espana/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/money-invest/los-paises-mas-endeudados-de-america-latina-en-2026-quien-lidera-la-crisis/,Jhojhanni Fiorini,True,False,False,True,True,False,,True,True,True,False,False,True,False
/lifestyle/que-convirtio-un-asiento-de-wimbledon-en-un-simbolo-de-estatus/,Ana Sosa,False,True,False,True,True,False,,False,False,False,False,False,True,False
/money-invest/republica-dominicana/precio-del-dolar-hoy-en-republica-dominicana-este-martes-14-de-julio-de-2026/,Elba Reyes,True,False,False,True,True,True,,False,True,True,True,False,True,True
/business/por-que-algunos-paises-consiguen-atraer-inversiones-que-otros-con-incentivos-similares-no-logran-captar/,Ana Sosa,True,False,False,True,True,False,,False,False,False,False,False,True,False
/money-invest/daily-news/los-paises-que-mas-ganaran-con-el-mundial-2026-turismo-tv-y-negocios-en-cifras/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/business/por-que-america-latina-produce-tantos-unicornios/,Ana Sosa,False,True,False,True,False,False,,False,False,False,False,False,True,False
/business/globant-la-startup-argentina-a-la-que-la-fifa-confio-la-experiencia-digital-del-mundial-2026/,Ana Sosa,True,False,False,True,True,False,,False,False,False,False,False,True,False
/business/el-caso-kitkat-como-nestle-convirtio-un-robo-en-una-campana-premiada-en-cannes-lions/,Ana Sosa,True,False,True,True,True,False,,False,True,False,False,False,True,False
/actualidad/quien-ganara-el-mundial-2026-el-economista-que-nunca-falla-revela-a-su-favorito/,Elba Reyes,True,True,False,True,False,True,,True,True,True,True,True,True,True
/cover-story/el-testigo-asi-nacio-el-medio-dominicano-que-investiga-con-inteligencia-artificial/,Elba Reyes,True,False,False,True,False,False,,False,False,False,False,False,True,False
/actualidad/resultados-de-leidsa-del-sabado-30-de-mayo-de-2026/,Elba Reyes,False,True,False,True,True,False,,False,True,True,True,True,False,False
/money-invest/daily-news/reforma-policial-republica-dominicana-faride-raful/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/technology/whatsapp-te-delata-asi-sabran-cuando-usas-la-app-sin-abrir-chats/,Elba Reyes,False,True,False,True,True,False,,True,True,True,True,False,True,False
/empresas/estas-son-las-carreras-universitarias-mas-dificiles-segun-la-universidad-de-oxford/,Agatha Thomas,True,True,False,True,True,False,,True,False,True,False,False,False,True
/money-invest/daily-news/reforma-policial-rd-cambios-senado/,Andrea Mercedes,True,False,False,True,True,False,,True,True,True,True,True,True,False
/actualidad/resultados-de-leidsa-del-miercoles-6-de-mayo-de-2026/,Andrea Mercedes,False,True,False,True,True,False,,False,True,True,True,True,False,True
/actualidad/el-truco-del-vinagre-para-saber-si-tus-joyas-son-de-oro-autentico/,Elba Reyes,False,True,False,True,False,True,,True,True,True,True,False,True,True
/empresas/las-10-marcas-de-bebidas-mas-valiosas-del-mundo-en-2026-coca-cola-lidera-y-sorprende-el-ranking/,Elba Reyes,True,False,False,True,True,False,,True,True,True,True,False,True,True
/lifestyle/viajes/las-ciudades-que-siguen-dominando-el-turismo-global-en-2026/,Ana Sosa,False,False,False,True,True,False,,True,True,False,False,True,True,False
/mercado-women/ranking-las-mujeres-mas-poderosas-del-mundo-en-2026/,Elba Reyes,False,True,False,True,True,False,,True,True,True,False,False,True,False
/money-invest/daily-news/javier-tebas-pide-renuncia-gianni-infantino-fifa/,Andrea Mercedes,True,True,False,True,True,False,,True,True,True,True,True,True,False
/empresas/sport-business/juegos-centroamericanos-santo-domingo-2026-dominicanos-que-compiten-hoy-jueves-31-de-julio-de-2026/,Edwin Lozada,True,True,False,True,True,False,,False,True,True,True,False,True,False
